,userid,start_latitude,start_longitude,appid
189,15093759652,-23.40453044047896,-46.3199378550484,com.nike.sport.running.ios
190,15093759560,,,com.nike.sport.running.ios
191,15093759560,,,com.nike.sport.running.ios
192,15093759433,,,com.nike.sport.running.ios
193,15093759433,,,com.nike.sport.running.ios
194,15093759433,37.3733779695233,138.5509875790575,com.nike.sport.running.ios
195,12573434986,22.3215664224907,114.255591547223,com.nike.sport.running.ios
196,12573435544,49.2767379025912,-123.076605001085,com.nike.sport.running.ios
197,12573435544,49.2739992588068,-123.101513950035,com.nike.sport.running.ios
198,12573435581,34.83488091736551,135.3763834947118,com.nike.sport.running.ios
199,15093757679,47.53379337959693,-121.8795101625117,com.nike.sport.running.ios
200,12573435710,,,com.nike.sport.running.ios
201,12573435710,,,com.nike.sport.running.ios
202,15093757534,42.98145054492898,-77.4217297040752,com.nike.sport.running.ios
203,15093757221,35.08329722567935,136.7621879374019,com.nike.sport.running.ios
204,15093757101,50.16473871660434,3.248772192749426,com.nike.sport.running.ios
205,12573436867,17.05243986101546,99.07281942674804,com.nike.sport.running.ios
206,15093757101,50.17774445475096,3.235477907586131,com.nike.sport.running.ios
207,12573487497,44.19956604954246,-1.232454255224422,com.nike.sport.running.ios
208,15093757096,33.768011159295,-117.889826595893,com.nike.sport.running.ios
209,15093757085,10.66878902726869,77.01291787445267,com.nike.sport.running.ios
210,12573487571,41.80872108325531,-87.91530467578015,com.nike.sport.running.ios
211,12573487599,34.06327564272477,-118.1677402463911,com.nike.sport.running.ios
212,12573487953,-33.76286823305652,150.6580647548201,com.nike.sport.running.ios
213,12573488149,1.350838202053076,103.7555739005131,com.nike.sport.running.ios
214,12573488249,51.77526952703649,7.446121014661571,com.nike.sport.running.ios
215,12573488357,,,com.nike.sport.running.ios
216,12573488359,34.95998505506195,138.3981086221881,com.nike.sport.running.ios
217,12573488409,35.72707097515066,139.8079661094954,com.nike.sport.running.ios
218,12573488766,30.27490665673304,-97.77023353623018,com.nike.sport.running.ios
219,12573488830,,,com.nike.sport.running.ios
220,12573489479,47.64469853141126,-2.771414676683742,com.nike.sport.running.ios
221,12573489678,33.22952329184229,131.6098572035614,com.nike.sport.running.ios
222,15093692080,,,com.nike.sport.running.ios
223,12573489785,-23.94826584032173,31.13105348314264,com.nike.sport.running.ios
224,12573489789,,,com.nike.sport.running.ios
225,15093638989,,,com.nike.sport.running.ios
226,12573490163,51.55153841915777,0.06339723140343427,com.nike.sport.running.ios
227,12573490240,22.72259736435741,120.3139286489415,com.nike.sport.running.ios
228,12573490431,,,com.nike.sport.running.ios
229,12573490431,41.64798405025308,-4.741489654411321,com.nike.sport.running.ios
230,12573490575,52.4511435349029,-1.78844114765691,com.nike.sport.running.ios
231,10010198994,1.34702807826757,103.749753051859,com.nike.sport.running.ios
232,15093637547,47.53023643516705,-122.0393614378963,com.nike.sport.running.ios
233,12573491653,-34.55830673690378,-58.44284400349338,com.nike.sport.running.ios
234,12573491746,20.70943538101456,-103.3928702586362,com.nike.sport.running.ios
235,15508591313,48.80129911941364,44.53275818381881,com.nike.sport.running.ios
236,15508591230,-23.5903517855551,-46.65566350337738,com.nike.sport.running.ios
237,12573491886,14.07133155038028,100.5989177339716,com.nike.sport.running.ios
238,15093637438,31.13938111349115,121.3598812000094,com.nike.sport.running.ios
239,12574267186,40.43134049516211,-3.695461498576864,com.nike.sport.running.ios
240,15093637429,19.29926705827544,-99.25162024752353,com.nike.sport.running.ios
241,15093637103,28.99907337038685,101.507436074411,com.nike.sport.running.ios
242,12574267626,20.55019334426201,-86.92611135550489,com.nike.sport.running.ios
243,10155477171,35.74461366984597,139.5019456745493,com.nike.sport.running.ios
244,12574267939,55.87790368130047,-3.16010297276374,com.nike.sport.running.ios
245,12574268170,,,com.nike.sport.running.ios
246,15093596377,,,com.nike.sport.running.ios
247,12574268480,-12.90605271701972,-38.30167273994377,com.nike.sport.running.ios
248,12574268484,53.32885687244435,-2.73661552928643,com.nike.sport.running.ios
249,12574268529,-12.73919479922647,-60.12330268515285,com.nike.sport.running.ios
250,12574268541,-6.267709499230858,106.8749761116755,com.nike.sport.running.ios
251,12574268641,41.3621843699751,-71.92523784942173,com.nike.sport.running.ios
252,12574268784,51.56877589416836,-0.0354203302413555,com.nike.sport.running.ios
253,12574268792,-40.36077840723131,175.611834051251,com.nike.sport.running.ios
254,12574269062,36.29307608589185,139.1977294442609,com.nike.sport.running.ios
255,12574269062,,,com.nike.sport.running.ios
256,12574269196,61.14271041942867,-149.9312074018176,com.nike.sport.running.ios
257,12574269196,,,com.nike.sport.running.ios
258,12574269399,34.10662508572834,-117.7265482955777,com.nike.sport.running.ios
259,12574269444,-12.07350970712683,-76.88991160139152,com.nike.sport.running.ios
260,12574269886,35.71288887880343,139.4771177229839,com.nike.sport.running.ios
261,15093596284,50.62297841073072,5.465483078738177,com.nike.sport.running.ios
262,15093596250,29.84008419528909,-95.16855671742134,com.nike.sport.running.ios
263,15093596120,1.375021239518517,103.8980358419459,com.nike.sport.running.ios
264,15093596006,,,com.nike.sport.running.ios
265,15093595911,53.16142638684545,8.942358372741325,com.nike.sport.running.ios
266,12574270679,,,com.nike.sport.running.ios
267,12574270679,,,com.nike.sport.running.ios
268,12574270850,50.77750684232523,4.544862024490297,com.nike.sport.running.ios
269,12574271190,43.65428695765852,-79.3654624591104,com.nike.sport.running.ios
270,12574271274,38.61424874517937,-121.4381106757758,com.nike.sport.running.ios
271,10155487298,-33.02669925618267,-71.63150637417252,com.nike.sport.running.ios
272,12574271282,25.82604593893859,-80.38205993515436,com.nike.sport.running.ios
273,12574271297,,,com.nike.sport.running.ios
274,12574271910,22.3907757353776,-97.94547523402046,com.nike.sport.running.ios
275,1257473796,,,com.nike.sport.running.ios
276,15093595861,37.04675779215717,35.27445771734721,com.nike.sport.running.ios
277,15093595683,41.35917702693619,-73.5797509365469,com.nike.sport.running.ios
278,12574764320,51.05584046485315,-114.0481490233866,com.nike.sport.running.ios
279,15093595683,,,com.nike.sport.running.ios
280,15093595683,41.35891249407209,-73.57915012172757,com.nike.sport.running.ios
281,12574764692,35.07935483943213,-106.4860810340442,com.nike.sport.running.ios
282,12574764692,,,com.nike.sport.running.ios
283,12574765952,,,com.nike.sport.running.ios
284,12574765952,,,com.nike.sport.running.ios
285,15093595579,34.64662383313723,135.1088136994607,com.nike.sport.running.ios
286,10155487307,51.24022871726308,-1.789601622151015,com.nike.sport.running.ios
287,15093595579,34.64665057140835,135.1088302118099,com.nike.sport.running.ios
288,15093595579,34.64662685062238,135.1087733825064,com.nike.sport.running.ios
289,12574993666,,,com.nike.sport.running.ios
290,15093593851,32.26931182670618,-110.8831105941077,com.nike.sport.running.ios
291,15093519743,37.81498266482901,-100.3457589731561,com.nike.sport.running.ios
292,15093519435,19.29673491978952,-99.1750944872379,com.nike.sport.running.ios
293,15093518653,40.79524010889306,-77.86973454065422,com.nike.sport.running.ios
294,15093518550,,,com.nike.sport.running.ios
295,15093518463,57.18168483121058,13.53726773524055,com.nike.sport.running.ios
296,15093518407,-22.90477413220601,-43.12145900916599,com.nike.sport.running.ios
297,15093517311,42.33995449733207,-71.07852078980866,com.nike.sport.running.ios
298,15093381919,,,com.nike.sport.running.ios
299,15093381804,48.08526330631979,11.64025328123163,com.nike.sport.running.ios
300,15093381700,1.376441144385726,103.942943131648,com.nike.sport.running.ios
301,15093381605,37.68325089230149,-120.944263262607,com.nike.sport.running.ios
302,15093381014,50.81913740844542,-0.1324997004122776,com.nike.sport.running.ios
303,15093380863,40.15793982896968,-74.02012833401004,com.nike.sport.running.ios
304,12575024791,54.53535878570241,-128.5914502200937,com.nike.sport.running.ios
305,12575025919,40.46008652545554,-3.863211963329336,com.nike.sport.running.ios
306,15093380782,52.02233115215974,0.2435755915942076,com.nike.sport.running.ios
307,15508590733,34.06566314402415,131.8041806483006,com.nike.sport.running.ios
308,12575108355,22.93997498231282,112.0255069156289,com.nike.sport.running.ios
309,15093380622,19.10984190648339,-98.88519588867098,com.nike.sport.running.ios
310,12575110526,47.73058231924449,7.297175601131559,com.nike.sport.running.ios
311,15093380622,19.1084475768908,-98.88450111271709,com.nike.sport.running.ios
312,15093380593,37.8014782894789,-121.8932133730813,com.nike.sport.running.ios
313,15093379618,34.75387011657912,135.1629959979422,com.nike.sport.running.ios
314,15093379478,23.01724812830805,120.2496815879314,com.nike.sport.running.ios
315,12575111674,,,com.nike.sport.running.ios
316,1550763171,47.65292163942722,-122.3935256806411,com.nike.sport.running.ios
317,15093379021,43.08568416632999,141.3669543342119,com.nike.sport.running.ios
318,12575210394,,,com.nike.sport.running.ios
319,12575210394,39.19323767539039,-96.62792648197768,com.nike.sport.running.ios
320,12575210394,,,com.nike.sport.running.ios
321,12575210663,29.70899659677382,-95.37590140485705,com.nike.sport.running.ios
322,15093378951,,,com.nike.sport.running.ios
323,12575210722,51.4826908987495,-0.3832032624635689,com.nike.sport.running.ios
324,12575210722,,,com.nike.sport.running.ios
325,15506821995,24.72239079887487,46.61928998310735,com.nike.sport.running.ios
326,12575322519,13.74565576204447,100.5268166028899,com.nike.sport.running.ios
327,15093378747,,,com.nike.sport.running.ios
328,12575324973,36.06270274782156,-79.81237098002094,com.nike.sport.running.ios
329,12575325911,,,com.nike.sport.running.ios
330,12575325911,,,com.nike.sport.running.ios
331,12575325911,,,com.nike.sport.running.ios
332,12575325911,,,com.nike.sport.running.ios
333,15093378692,,,com.nike.sport.running.ios
334,15093378454,18.79739427009485,98.95704489210523,com.nike.sport.running.ios
335,10155502175,44.4893108820957,26.08283319512948,com.nike.sport.running.ios
336,1257584066,,,com.nike.sport.running.ios
337,12577494354,,,com.nike.sport.running.ios
338,12577494354,,,com.nike.sport.running.ios
339,12577494354,,,com.nike.sport.running.ios
340,12577494354,35.36698709711001,-120.8472309262686,com.nike.sport.running.ios
341,15093378295,33.55649990964081,-111.9011856057792,com.nike.sport.running.ios
342,12577495778,51.32398245395284,12.41586313584113,com.nike.sport.running.ios
343,15506821995,24.72302149517902,46.61990831610431,com.nike.sport.running.ios
344,15093378232,37.24351513202976,-94.11922403620008,com.nike.sport.running.ios
345,10155502255,45.69971716967011,4.822712643076501,com.nike.sport.running.ios
346,15093377903,,,com.nike.sport.running.ios
347,12578409695,17.3983955802558,102.7914111224029,com.nike.sport.running.ios
348,12578410703,30.24473214059159,120.0650033076481,com.nike.sport.running.ios
349,15093377836,,,com.nike.sport.running.ios
350,12578411834,19.11905902439646,72.89467846050196,com.nike.sport.running.ios
351,15093377756,,,com.nike.sport.running.ios
352,15093377756,,,com.nike.sport.running.ios
353,12578448868,-8.969663563694777,13.23855290037009,com.nike.sport.running.ios
354,12578868675,-33.94753274976643,18.70065780358268,com.nike.sport.running.ios
355,10155502260,39.90726363383225,116.2964725681732,com.nike.sport.running.ios
356,15093377715,46.78757881750053,-71.2446101289906,com.nike.sport.running.ios
357,15093375115,21.09822819942711,105.9231344797704,com.nike.sport.running.ios
358,12578870390,,,com.nike.sport.running.ios
359,15093375085,33.57316719836888,-117.5795015507541,com.nike.sport.running.ios
360,15093374822,26.22409236154167,-98.3454918489776,com.nike.sport.running.ios
361,15093374815,,,com.nike.sport.running.ios
362,15093374657,30.30221862721285,-97.73357645617587,com.nike.sport.running.ios
363,15093374284,4.44761162158516,-75.23608842871639,com.nike.sport.running.ios
364,15093374144,21.10494671391426,-89.58666346044241,com.nike.sport.running.ios
365,15093373760,48.89338417448931,2.328921519222044,com.nike.sport.running.ios
366,15093373568,25.45074922500686,-80.45321102261585,com.nike.sport.running.ios
367,15093373568,,,com.nike.sport.running.ios
368,15093373505,17.74737632835074,83.23151319295468,com.nike.sport.running.ios
369,15093373326,49.04029542665468,2.040102386946955,com.nike.sport.running.ios
370,15093373326,49.04124199192734,2.040013566158204,com.nike.sport.running.ios
371,15093373303,25.67134947518415,-80.31679236337571,com.nike.sport.running.ios
372,15093373172,,,com.nike.sport.running.ios
373,15093373172,53.38791848630959,-2.943182503807305,com.nike.sport.running.ios
374,15093373156,18.98966150825749,-98.27971008615408,com.nike.sport.running.ios
375,12578870942,34.40278245139346,-118.4650498722852,com.nike.sport.running.ios
376,12579287598,,,com.nike.sport.running.ios
377,12579287598,,,com.nike.sport.running.ios
378,12579287613,,,com.nike.sport.running.ios
379,12579288471,,,com.nike.sport.running.ios
380,15093372848,,,com.nike.sport.running.ios
381,12579622145,40.7585466094695,-74.4266097341426,com.nike.sport.running.ios
382,12579622821,,,com.nike.sport.running.ios
383,15093372511,23.04398237264067,72.55488029687903,com.nike.sport.running.ios
384,15093372459,,,com.nike.sport.running.ios
385,10155702214,51.33778334134383,3.324050148952123,com.nike.sport.running.ios
386,12579624538,,,com.nike.sport.running.ios
387,15093372459,,,com.nike.sport.running.ios
388,15093372330,,,com.nike.sport.running.ios
389,15093372037,,,com.nike.sport.running.ios
390,15093299799,32.34611549883368,-86.20902830742878,com.nike.sport.running.ios
391,15093298623,25.76211890673801,-80.31903125353188,com.nike.sport.running.ios
392,15093298595,49.59562207576781,6.160478219395652,com.nike.sport.running.ios
393,10155947045,,,com.nike.sport.running.ios
394,1258176687,,,com.nike.sport.running.ios
395,15093298532,12.97478197609351,80.22038882605752,com.nike.sport.running.ios
396,1258183702,-34.8882380593893,-55.04466011194051,com.nike.sport.running.ios
397,15093298087,47.19857772816643,-1.598897147925197,com.nike.sport.running.ios
398,15093298087,,,com.nike.sport.running.ios
399,15093298061,52.97180657279954,-1.371377343313183,com.nike.sport.running.ios
400,15093297781,,,com.nike.sport.running.ios
401,15093297593,4.681957941506693,-74.03565094813149,com.nike.sport.running.ios
402,15093297467,35.24850977588002,138.9145071153891,com.nike.sport.running.ios
403,12582420070,31.10745796471006,121.4065432549654,com.nike.sport.running.ios
404,12582420070,31.10550804066575,121.3947301359115,com.nike.sport.running.ios
405,15093297467,35.24763562719826,138.9143266530139,com.nike.sport.running.ios
406,15093297401,34.68967990952981,133.9277123474832,com.nike.sport.running.ios
407,12582420070,,,com.nike.sport.running.ios
408,12582768092,-34.41634421226205,-58.80058048942491,com.nike.sport.running.ios
409,12582768110,32.71432567390866,-97.34691280880695,com.nike.sport.running.ios
410,12582768110,,,com.nike.sport.running.ios
411,12582770194,,,com.nike.sport.running.ios
412,12582854302,-29.50653734154022,31.214898666396,com.nike.sport.running.ios
413,15093297127,41.04781073987581,29.00261116216798,com.nike.sport.running.ios
414,12582855265,,,com.nike.sport.running.ios
415,15093096974,23.14892325552474,113.2758349926334,com.nike.sport.running.ios
416,15093096969,,,com.nike.sport.running.ios
417,15093096697,37.6747400779628,125.6869122294017,com.nike.sport.running.ios
418,15093096613,26.67664304843794,-81.75330673352047,com.nike.sport.running.ios
419,10156057100,14.6617164323243,-90.53581542343882,com.nike.sport.running.ios
420,15093096556,-19.95743265377354,-43.93004905436554,com.nike.sport.running.ios
421,15093096515,,,com.nike.sport.running.ios
422,15093096510,,,com.nike.sport.running.ios
423,12582900118,30.69155983164039,111.2843494490825,com.nike.sport.running.ios
424,15506821900,,,com.nike.sport.running.ios
425,12582901752,10.94546458684927,108.1974196528161,com.nike.sport.running.ios
426,15093096171,6.518103014683833,3.389556482437429,com.nike.sport.running.ios
427,15093095828,,,com.nike.sport.running.ios
428,12583043042,50.8094114251908,-0.3884686902169031,com.nike.sport.running.ios
429,15093095746,29.8102758871669,-95.36550717437208,com.nike.sport.running.ios
